nct_id,snapshot_months,start_year,label,duration_days,phase_num,sponsor_num,is_industry,log_planned_enrollment,n_arms,n_countries,is_multinational,n_primary_outcomes,log_n_eligibility_chars,has_drug,has_device,has_biological,n_sites,n_status_changes,had_suspension,n_amendments,enrollment_velocity,enrollment_still_anticipated,status_is_recruiting,status_is_active_not_rec,status_is_suspended,status_is_not_yet_rec,elapsed_days
NCT01826045,6,2013,0,944.0,2,0,1,5.303304908059076,2,1,0,1,7.138073034044347,1,0,0,7,0,0,0,1.098901098901099,0,0,0,0,0,182
NCT01826045,12,2013,0,944.0,2,0,1,5.303304908059076,2,1,0,1,7.138073034044347,1,0,0,7,0,0,0,0.5494505494505495,0,0,0,0,0,364
NCT00048139,3,2001,0,1339.0,2,0,1,3.970291913552122,1,1,0,1,5.849324779946859,1,0,0,11,0,0,0,0.5714285714285714,0,0,0,0,0,91
NCT00048139,6,2001,0,1339.0,2,0,1,3.970291913552122,1,1,0,1,5.849324779946859,1,0,0,11,0,0,0,0.2857142857142857,0,0,0,0,0,182
NCT00048139,12,2001,0,1339.0,2,0,1,3.970291913552122,1,1,0,1,5.849324779946859,1,0,0,11,0,0,0,0.14285714285714285,0,0,0,0,0,364
NCT00860639,3,2007,0,3283.0,3,4,0,5.793013608384144,2,1,0,1,7.418180822726788,1,0,0,29,0,0,0,3.5934065934065935,0,0,0,0,0,91
NCT00860639,6,2007,0,3283.0,3,4,0,5.793013608384144,2,1,0,1,7.418180822726788,1,0,0,29,0,0,0,1.7967032967032968,0,0,0,0,0,182
NCT00860639,12,2007,0,3283.0,3,4,0,5.793013608384144,2,1,0,1,7.418180822726788,1,0,0,29,0,0,0,0.8983516483516484,0,0,0,0,0,364
NCT01024101,3,2004,0,700.0,2,0,1,3.6109179126442243,1,0,0,2,5.820082930352362,1,0,0,0,0,0,0,0.3956043956043956,0,0,0,0,0,91
NCT01024101,6,2004,0,700.0,2,0,1,3.6109179126442243,1,0,0,2,5.820082930352362,1,0,0,0,0,0,0,0.1978021978021978,0,0,0,0,0,182
NCT01024101,12,2004,0,700.0,2,0,1,3.6109179126442243,1,0,0,2,5.820082930352362,1,0,0,0,0,0,0,0.0989010989010989,0,0,0,0,0,364
NCT01348919,3,2011,0,589.0,1,0,1,2.4849066497880004,3,2,1,2,8.499232866039245,1,0,0,8,0,0,0,0.12087912087912088,0,0,0,0,0,91
NCT01348919,6,2011,0,589.0,1,0,1,2.4849066497880004,3,2,1,2,8.499232866039245,1,0,0,8,0,0,0,0.06043956043956044,0,0,0,0,0,182
NCT01348919,12,2011,0,589.0,1,0,1,2.4849066497880004,3,2,1,2,8.499232866039245,1,0,0,8,0,0,0,0.03021978021978022,0,0,0,0,0,364
NCT01048528,3,2009,0,945.0,2,4,0,3.5263605246161616,2,1,0,1,6.302618975744905,0,0,0,1,0,0,0,0.3626373626373626,0,0,0,0,0,91
NCT01048528,6,2009,0,945.0,2,4,0,3.5263605246161616,2,1,0,1,6.302618975744905,0,0,0,1,0,0,0,0.1813186813186813,0,0,0,0,0,182
NCT01048528,12,2009,0,945.0,2,4,0,3.5263605246161616,2,1,0,1,6.302618975744905,0,0,0,1,0,0,0,0.09065934065934066,0,0,0,0,0,364
NCT00700440,3,2008,0,274.0,2,4,0,4.61512051684126,1,1,0,1,7.5688956634069955,1,0,0,1,0,0,0,1.098901098901099,0,0,0,0,0,91
NCT00700440,6,2008,0,274.0,2,4,0,4.61512051684126,1,1,0,1,7.5688956634069955,1,0,0,1,0,0,0,0.5494505494505495,0,0,0,0,0,182
NCT01155440,3,2009,0,852.0,2,4,0,4.110873864173311,2,1,0,1,6.483107351457199,1,0,0,1,0,0,0,0.6593406593406593,0,0,0,0,0,91
NCT01155440,6,2009,0,852.0,2,4,0,4.110873864173311,2,1,0,1,6.483107351457199,1,0,0,1,0,0,0,0.32967032967032966,0,0,0,0,0,182
NCT01155440,12,2009,0,852.0,2,4,0,4.110873864173311,2,1,0,1,6.483107351457199,1,0,0,1,0,0,0,0.16483516483516483,0,0,0,0,0,364
NCT00561990,3,2007,0,2314.0,2,0,1,5.241747015059643,2,1,0,1,8.259975659768276,1,0,0,1,0,0,0,2.065934065934066,0,0,0,0,0,91
NCT00561990,6,2007,0,2314.0,2,0,1,5.241747015059643,2,1,0,1,8.259975659768276,1,0,0,1,0,0,0,1.032967032967033,0,0,0,0,0,182
NCT00561990,12,2007,0,2314.0,2,0,1,5.241747015059643,2,1,0,1,8.259975659768276,1,0,0,1,0,0,0,0.5164835164835165,0,0,0,0,0,364
NCT00337259,3,2006,1,1004.0,2,4,0,3.784189633918261,1,1,0,1,6.573680166960646,1,0,0,1,0,0,0,0.4725274725274725,0,0,0,0,0,91
NCT00337259,6,2006,1,1004.0,2,4,0,3.784189633918261,1,1,0,1,6.573680166960646,1,0,0,1,0,0,0,0.23626373626373626,0,0,0,0,0,182
NCT00337259,12,2006,1,1004.0,2,4,0,3.784189633918261,1,1,0,1,6.573680166960646,1,0,0,1,0,0,0,0.11813186813186813,0,0,0,0,0,364
NCT00323362,3,2006,1,914.0,2,4,0,2.8903717578961645,1,1,0,1,8.031385330625534,1,0,0,3,0,0,0,0.18681318681318682,0,0,0,0,0,91
NCT00323362,6,2006,1,914.0,2,4,0,2.8903717578961645,1,1,0,1,8.031385330625534,1,0,0,3,0,0,0,0.09340659340659341,0,0,0,0,0,182
NCT00323362,12,2006,1,914.0,2,4,0,2.8903717578961645,1,1,0,1,8.031385330625534,1,0,0,3,0,0,0,0.046703296703296704,0,0,0,0,0,364
NCT01576588,3,2011,0,2800.0,2,4,0,3.258096538021482,1,1,0,1,7.873978379604501,1,0,0,1,0,0,0,0.27472527472527475,0,0,0,0,0,91
NCT01576588,6,2011,0,2800.0,2,4,0,3.258096538021482,1,1,0,1,7.873978379604501,1,0,0,1,0,0,0,0.13736263736263737,0,0,0,0,0,182
NCT01576588,12,2011,0,2800.0,2,4,0,3.258096538021482,1,1,0,1,7.873978379604501,1,0,0,1,0,0,0,0.06868131868131869,0,0,0,0,0,364
NCT02569788,3,2015,1,608.0,1,4,0,2.302585092994046,1,1,0,1,7.046647277848756,0,0,0,1,0,0,0,0.0989010989010989,0,0,0,0,0,91
NCT02569788,6,2015,1,608.0,1,4,0,2.302585092994046,1,1,0,1,7.046647277848756,0,0,0,1,0,0,0,0.04945054945054945,0,0,0,0,0,182
NCT02569788,12,2015,1,608.0,1,4,0,2.302585092994046,1,1,0,1,7.046647277848756,0,0,0,1,0,0,0,0.024725274725274724,0,0,0,0,0,364
NCT00176488,3,2003,1,2314.0,2,4,0,3.4657359027997265,1,1,0,1,7.681560362559537,1,0,0,1,0,0,0,0.34065934065934067,0,0,0,0,0,91
NCT00176488,6,2003,1,2314.0,2,4,0,3.4657359027997265,1,1,0,1,7.681560362559537,1,0,0,1,0,0,0,0.17032967032967034,0,0,0,0,0,182
NCT00176488,12,2003,1,2314.0,2,4,0,3.4657359027997265,1,1,0,1,7.681560362559537,1,0,0,1,0,0,0,0.08516483516483517,0,0,0,0,0,364
NCT02632903,3,2016,1,688.0,2,4,0,0.0,1,1,0,1,7.493317248862145,1,0,0,1,0,0,0,0.0,0,0,0,0,0,91
NCT02632903,6,2016,1,688.0,2,4,0,0.0,1,1,0,1,7.493317248862145,1,0,0,1,0,0,0,0.0,0,0,0,0,0,182
NCT02632903,12,2016,1,688.0,2,4,0,0.0,1,1,0,1,7.493317248862145,1,0,0,1,0,0,0,0.0,0,0,0,0,0,364
NCT00085527,3,2005,1,123.0,2,4,0,0.0,1,1,0,1,8.022896869601457,1,0,0,1,0,0,0,0.0,0,0,0,0,0,91
NCT02128061,3,2014,0,2345.0,3,4,0,5.5254529391317835,2,2,1,1,8.351846738828245,1,0,0,97,0,0,0,2.7472527472527473,0,0,0,0,0,91
NCT02128061,6,2014,0,2345.0,3,4,0,5.5254529391317835,2,2,1,1,8.351846738828245,1,0,0,97,0,0,0,1.3736263736263736,0,0,0,0,0,182
NCT02128061,12,2014,0,2345.0,3,4,0,5.5254529391317835,2,2,1,1,8.351846738828245,1,0,0,97,0,0,0,0.6868131868131868,0,0,0,0,0,364
NCT00004161,3,1997,0,2405.0,2,4,0,3.4339872044851463,2,1,0,1,7.241366283322318,1,0,0,1,0,0,0,0.32967032967032966,0,0,0,0,0,91
NCT00004161,6,1997,0,2405.0,2,4,0,3.4339872044851463,2,1,0,1,7.241366283322318,1,0,0,1,0,0,0,0.16483516483516483,0,0,0,0,0,182
NCT00004161,12,1997,0,2405.0,2,4,0,3.4339872044851463,2,1,0,1,7.241366283322318,1,0,0,1,0,0,0,0.08241758241758242,0,0,0,0,0,364
NCT00003042,3,1997,0,10387.0,2,4,0,3.7376696182833684,2,1,0,2,7.449498005382849,1,0,1,1,0,0,0,0.45054945054945056,0,0,0,0,0,91
NCT00003042,6,1997,0,10387.0,2,4,0,3.7376696182833684,2,1,0,2,7.449498005382849,1,0,1,1,0,0,0,0.22527472527472528,0,0,0,0,0,182
NCT00003042,12,1997,0,10387.0,2,4,0,3.7376696182833684,2,1,0,2,7.449498005382849,1,0,1,1,0,0,0,0.11263736263736264,0,0,0,0,0,364
NCT02077569,3,2014,0,1147.0,2,4,0,3.8918202981106265,4,1,0,1,8.359134886757962,1,0,0,11,0,0,0,0.5274725274725275,0,0,0,0,0,91
NCT02077569,6,2014,0,1147.0,2,4,0,3.8918202981106265,4,1,0,1,8.359134886757962,1,0,0,11,0,0,0,0.26373626373626374,0,0,0,0,0,182
NCT02077569,12,2014,0,1147.0,2,4,0,3.8918202981106265,4,1,0,1,8.359134886757962,1,0,0,11,0,0,0,0.13186813186813187,0,0,0,0,0,364
NCT01973322,3,2013,0,3908.0,2,4,0,3.5553480614894135,4,1,0,3,8.247482004285693,0,0,1,1,0,0,0,0.37362637362637363,0,0,0,0,0,91
NCT01973322,6,2013,0,3908.0,2,4,0,3.5553480614894135,4,1,0,3,8.247482004285693,0,0,1,1,0,0,0,0.18681318681318682,0,0,0,0,0,182
NCT01973322,12,2013,0,3908.0,2,4,0,3.5553480614894135,4,1,0,3,8.247482004285693,0,0,1,1,0,0,0,0.09340659340659341,0,0,0,0,0,364
NCT01118351,3,2008,1,2526.0,2,4,0,2.995732273553991,1,1,0,1,8.307212626628308,1,0,0,2,0,0,0,0.2087912087912088,0,0,0,0,0,91
NCT01118351,6,2008,1,2526.0,2,4,0,2.995732273553991,1,1,0,1,8.307212626628308,1,0,0,2,0,0,0,0.1043956043956044,0,0,0,0,0,182
NCT01118351,12,2008,1,2526.0,2,4,0,2.995732273553991,1,1,0,1,8.307212626628308,1,0,0,2,0,0,0,0.0521978021978022,0,0,0,0,0,364
NCT00263029,3,2002,0,1734.0,2,0,1,2.9444389791664403,1,0,0,1,7.180069874302796,1,0,0,0,0,0,0,0.1978021978021978,0,0,0,0,0,91
NCT00263029,6,2002,0,1734.0,2,0,1,2.9444389791664403,1,0,0,1,7.180069874302796,1,0,0,0,0,0,0,0.0989010989010989,0,0,0,0,0,182
NCT00263029,12,2002,0,1734.0,2,0,1,2.9444389791664403,1,0,0,1,7.180069874302796,1,0,0,0,0,0,0,0.04945054945054945,0,0,0,0,0,364
NCT04101331,3,2019,0,1520.0,2,0,1,4.6913478822291435,1,10,1,1,7.527793987721444,1,0,0,69,0,0,0,1.1868131868131868,0,0,0,0,0,91
NCT04101331,6,2019,0,1520.0,2,0,1,4.6913478822291435,1,10,1,1,7.527793987721444,1,0,0,69,0,0,0,0.5934065934065934,0,0,0,0,0,182
NCT04101331,12,2019,0,1520.0,2,0,1,4.6913478822291435,1,10,1,1,7.527793987721444,1,0,0,69,0,0,0,0.2967032967032967,0,0,0,0,0,364
NCT00970502,3,2007,0,1369.0,1,4,0,2.772588722239781,1,1,0,1,7.1808311990445555,1,0,0,1,0,0,0,0.16483516483516483,0,0,0,0,0,91
NCT00970502,6,2007,0,1369.0,1,4,0,2.772588722239781,1,1,0,1,7.1808311990445555,1,0,0,1,0,0,0,0.08241758241758242,0,0,0,0,0,182
NCT00970502,12,2007,0,1369.0,1,4,0,2.772588722239781,1,1,0,1,7.1808311990445555,1,0,0,1,0,0,0,0.04120879120879121,0,0,0,0,0,364
NCT00593853,3,2008,1,1216.0,2,4,0,3.5263605246161616,2,1,0,1,7.560080465021827,1,0,0,1,0,0,0,0.3626373626373626,0,0,0,0,0,91
NCT00593853,6,2008,1,1216.0,2,4,0,3.5263605246161616,2,1,0,1,7.560080465021827,1,0,0,1,0,0,0,0.1813186813186813,0,0,0,0,0,182
NCT00593853,12,2008,1,1216.0,2,4,0,3.5263605246161616,2,1,0,1,7.560080465021827,1,0,0,1,0,0,0,0.09065934065934066,0,0,0,0,0,364
NCT01815853,3,2013,0,4383.0,3,4,0,6.431331081933479,2,1,0,1,7.6638772587034705,1,0,0,1,0,0,0,6.813186813186813,0,0,0,0,0,91
NCT01815853,6,2013,0,4383.0,3,4,0,6.431331081933479,2,1,0,1,7.6638772587034705,1,0,0,1,0,0,0,3.4065934065934065,0,0,0,0,0,182
NCT01815853,12,2013,0,4383.0,3,4,0,6.431331081933479,2,1,0,1,7.6638772587034705,1,0,0,1,0,0,0,1.7032967032967032,0,0,0,0,0,364
NCT01661972,3,2012,0,1411.0,1,4,0,4.1588830833596715,2,1,0,3,8.432506383249043,1,0,0,2,0,0,0,0.6923076923076923,0,0,0,0,0,91
NCT01661972,6,2012,0,1411.0,1,4,0,4.1588830833596715,2,1,0,3,8.432506383249043,1,0,0,2,0,0,0,0.34615384615384615,0,0,0,0,0,182
NCT01661972,12,2012,0,1411.0,1,4,0,4.1588830833596715,2,1,0,3,8.432506383249043,1,0,0,2,0,0,0,0.17307692307692307,0,0,0,0,0,364
NCT00188695,3,2004,0,6557.0,1,4,0,4.127134385045092,0,1,0,2,6.920671504248683,0,0,0,1,0,0,0,0.6703296703296703,0,0,0,0,0,91
NCT00188695,6,2004,0,6557.0,1,4,0,4.127134385045092,0,1,0,2,6.920671504248683,0,0,0,1,0,0,0,0.33516483516483514,0,0,0,0,0,182
NCT00188695,12,2004,0,6557.0,1,4,0,4.127134385045092,0,1,0,2,6.920671504248683,0,0,0,1,0,0,0,0.16758241758241757,0,0,0,0,0,364
NCT00523939,3,2006,1,1096.0,2,4,0,1.6094379124341003,2,1,0,1,7.5678626054638825,1,0,0,1,0,0,0,0.04395604395604396,0,0,0,0,0,91
NCT00523939,6,2006,1,1096.0,2,4,0,1.6094379124341003,2,1,0,1,7.5678626054638825,1,0,0,1,0,0,0,0.02197802197802198,0,0,0,0,0,182
NCT00523939,12,2006,1,1096.0,2,4,0,1.6094379124341003,2,1,0,1,7.5678626054638825,1,0,0,1,0,0,0,0.01098901098901099,0,0,0,0,0,364
NCT03837977,3,2018,0,2205.0,2,4,0,4.07753744390572,2,1,0,1,8.598035579260339,1,0,0,4,0,0,0,0.6373626373626373,0,0,0,0,0,91
NCT03837977,6,2018,0,2205.0,2,4,0,4.07753744390572,2,1,0,1,8.598035579260339,1,0,0,4,0,0,0,0.31868131868131866,0,0,0,0,0,182
NCT03837977,12,2018,0,2205.0,2,4,0,4.07753744390572,2,1,0,1,8.598035579260339,1,0,0,4,0,0,0,0.15934065934065933,0,0,0,0,0,364
NCT01415375,3,2004,0,1764.0,2,4,0,6.19644412779452,2,1,0,4,5.402677381872279,0,0,0,1,0,0,0,5.384615384615385,0,0,0,0,0,91
NCT01415375,6,2004,0,1764.0,2,4,0,6.19644412779452,2,1,0,4,5.402677381872279,0,0,0,1,0,0,0,2.6923076923076925,0,0,0,0,0,182
NCT01415375,12,2004,0,1764.0,2,4,0,6.19644412779452,2,1,0,4,5.402677381872279,0,0,0,1,0,0,0,1.3461538461538463,0,0,0,0,0,364
NCT02429375,3,2015,0,2128.0,1,4,0,2.0794415416798357,1,1,0,1,8.131530710604252,1,0,0,1,0,0,0,0.07692307692307693,0,0,0,0,0,91
NCT02429375,6,2015,0,2128.0,1,4,0,2.0794415416798357,1,1,0,1,8.131530710604252,1,0,0,1,0,0,0,0.038461538461538464,0,0,0,0,0,182
NCT02429375,12,2015,0,2128.0,1,4,0,2.0794415416798357,1,1,0,1,8.131530710604252,1,0,0,1,0,0,0,0.019230769230769232,0,0,0,0,0,364
NCT02318901,3,2014,1,1400.0,1,4,0,2.833213344056216,3,1,0,1,8.577347114235984,1,0,0,1,0,0,0,0.17582417582417584,0,0,0,0,0,91
NCT02318901,6,2014,1,1400.0,1,4,0,2.833213344056216,3,1,0,1,8.577347114235984,1,0,0,1,0,0,0,0.08791208791208792,0,0,0,0,0,182
NCT02318901,12,2014,1,1400.0,1,4,0,2.833213344056216,3,1,0,1,8.577347114235984,1,0,0,1,0,0,0,0.04395604395604396,0,0,0,0,0,364
NCT05110781,3,2021,1,497.0,2,4,0,0.6931471805599453,1,1,0,1,9.243968552956167,0,0,1,1,0,0,0,0.01098901098901099,0,0,0,0,0,91
NCT05110781,6,2021,1,497.0,2,4,0,0.6931471805599453,1,1,0,1,9.243968552956167,0,0,1,1,0,0,0,0.005494505494505495,0,0,0,0,0,182
NCT05110781,12,2021,1,497.0,2,4,0,0.6931471805599453,1,1,0,1,9.243968552956167,0,0,1,1,0,0,0,0.0027472527472527475,0,0,0,0,0,364
NCT02301481,3,2014,0,1430.0,2,4,0,4.276666119016055,2,1,0,1,7.313220387090301,1,0,0,1,0,0,0,0.7802197802197802,0,0,0,0,0,91
NCT02301481,6,2014,0,1430.0,2,4,0,4.276666119016055,2,1,0,1,7.313220387090301,1,0,0,1,0,0,0,0.3901098901098901,0,0,0,0,0,182
NCT02301481,12,2014,0,1430.0,2,4,0,4.276666119016055,2,1,0,1,7.313220387090301,1,0,0,1,0,0,0,0.19505494505494506,0,0,0,0,0,364
NCT00151281,3,2004,0,2348.0,2,4,0,3.258096538021482,1,1,0,1,6.996681488176539,1,0,0,1,0,0,0,0.27472527472527475,0,0,0,0,0,91
NCT00151281,6,2004,0,2348.0,2,4,0,3.258096538021482,1,1,0,1,6.996681488176539,1,0,0,1,0,0,0,0.13736263736263737,0,0,0,0,0,182
NCT00151281,12,2004,0,2348.0,2,4,0,3.258096538021482,1,1,0,1,6.996681488176539,1,0,0,1,0,0,0,0.06868131868131869,0,0,0,0,0,364
NCT01088581,3,2006,0,1065.0,3,4,0,4.624972813284271,2,1,0,1,6.523562306149512,1,0,0,1,0,0,0,1.10989010989011,0,0,0,0,0,91
NCT01088581,6,2006,0,1065.0,3,4,0,4.624972813284271,2,1,0,1,6.523562306149512,1,0,0,1,0,0,0,0.554945054945055,0,0,0,0,0,182
NCT01088581,12,2006,0,1065.0,3,4,0,4.624972813284271,2,1,0,1,6.523562306149512,1,0,0,1,0,0,0,0.2774725274725275,0,0,0,0,0,364
NCT04809012,3,2021,1,1096.0,2,0,1,0.0,1,0,0,1,8.458292083496076,0,0,1,0,0,0,0,0.0,0,0,0,0,0,91
NCT04809012,6,2021,1,1096.0,2,0,1,0.0,1,0,0,1,8.458292083496076,0,0,1,0,0,0,0,0.0,0,0,0,0,0,182
NCT04809012,12,2021,1,1096.0,2,0,1,0.0,1,0,0,1,8.458292083496076,0,0,1,0,0,0,0,0.0,0,0,0,0,0,364
NCT04714619,3,2021,1,355.0,2,4,0,1.0986122886681098,1,1,0,1,9.278559610953327,1,0,0,2,0,0,0,0.02197802197802198,0,0,0,0,0,91
NCT04714619,6,2021,1,355.0,2,4,0,1.0986122886681098,1,1,0,1,9.278559610953327,1,0,0,2,0,0,0,0.01098901098901099,0,0,0,0,0,182
NCT03259919,3,2000,0,881.0,2,4,0,3.713572066704308,2,1,0,5,6.590301048196686,1,0,0,1,0,0,0,0.43956043956043955,0,0,0,0,0,91
NCT03259919,6,2000,0,881.0,2,4,0,3.713572066704308,2,1,0,5,6.590301048196686,1,0,0,1,0,0,0,0.21978021978021978,0,0,0,0,0,182
NCT03259919,12,2000,0,881.0,2,4,0,3.713572066704308,2,1,0,5,6.590301048196686,1,0,0,1,0,0,0,0.10989010989010989,0,0,0,0,0,364
NCT02304367,3,2015,0,2130.0,2,0,1,2.8903717578961645,1,1,0,5,8.268731832117737,0,0,1,7,0,0,0,0.18681318681318682,0,0,0,0,0,91
NCT02304367,6,2015,0,2130.0,2,0,1,2.8903717578961645,1,1,0,5,8.268731832117737,0,0,1,7,0,0,0,0.09340659340659341,0,0,0,0,0,182
NCT02304367,12,2015,0,2130.0,2,0,1,2.8903717578961645,1,1,0,5,8.268731832117737,0,0,1,7,0,0,0,0.046703296703296704,0,0,0,0,0,364
NCT01911000,3,2013,0,973.0,2,4,0,4.248495242049359,1,1,0,1,7.713784616598755,0,0,0,1,0,0,0,0.7582417582417582,0,0,0,0,0,91
NCT01911000,6,2013,0,973.0,2,4,0,4.248495242049359,1,1,0,1,7.713784616598755,0,0,0,1,0,0,0,0.3791208791208791,0,0,0,0,0,182
NCT01911000,12,2013,0,973.0,2,4,0,4.248495242049359,1,1,0,1,7.713784616598755,0,0,0,1,0,0,0,0.18956043956043955,0,0,0,0,0,364
NCT00109707,3,2005,0,2710.0,1,0,1,6.230481447578482,3,22,1,2,7.551186867296149,1,0,0,101,0,0,0,5.571428571428571,0,0,0,0,0,91
NCT00109707,6,2005,0,2710.0,1,0,1,6.230481447578482,3,22,1,2,7.551186867296149,1,0,0,101,0,0,0,2.7857142857142856,0,0,0,0,0,182
NCT00109707,12,2005,0,2710.0,1,0,1,6.230481447578482,3,22,1,2,7.551186867296149,1,0,0,101,0,0,0,1.3928571428571428,0,0,0,0,0,364
NCT00947167,3,2009,1,426.0,2,4,0,1.6094379124341003,1,1,0,1,8.537583881063972,1,0,0,1,0,0,0,0.04395604395604396,0,0,0,0,0,91
NCT00947167,6,2009,1,426.0,2,4,0,1.6094379124341003,1,1,0,1,8.537583881063972,1,0,0,1,0,0,0,0.02197802197802198,0,0,0,0,0,182
NCT00947167,12,2009,1,426.0,2,4,0,1.6094379124341003,1,1,0,1,8.537583881063972,1,0,0,1,0,0,0,0.01098901098901099,0,0,0,0,0,364
NCT00200200,3,2004,0,7419.0,2,4,0,4.30406509320417,2,1,0,1,8.096208271650037,1,0,0,5,0,0,0,0.8021978021978022,0,0,0,0,0,91
NCT00200200,6,2004,0,7419.0,2,4,0,4.30406509320417,2,1,0,1,8.096208271650037,1,0,0,5,0,0,0,0.4010989010989011,0,0,0,0,0,182
NCT00200200,12,2004,0,7419.0,2,4,0,4.30406509320417,2,1,0,1,8.096208271650037,1,0,0,5,0,0,0,0.20054945054945056,0,0,0,0,0,364
NCT03197467,3,2018,0,1782.0,2,4,0,3.4339872044851463,1,1,0,5,8.670257567143075,1,0,0,1,0,0,0,0.32967032967032966,0,0,0,0,0,91
NCT03197467,6,2018,0,1782.0,2,4,0,3.4339872044851463,1,1,0,5,8.670257567143075,1,0,0,1,0,0,0,0.16483516483516483,0,0,0,0,0,182
NCT03197467,12,2018,0,1782.0,2,4,0,3.4339872044851463,1,1,0,5,8.670257567143075,1,0,0,1,0,0,0,0.08241758241758242,0,0,0,0,0,364
NCT00301912,3,2002,1,2130.0,2,4,0,0.0,0,1,0,2,8.339978571990427,1,0,1,1,0,0,0,0.0,0,0,0,0,0,91
NCT00301912,6,2002,1,2130.0,2,4,0,0.0,0,1,0,2,8.339978571990427,1,0,1,1,0,0,0,0.0,0,0,0,0,0,182
NCT00301912,12,2002,1,2130.0,2,4,0,0.0,0,1,0,2,8.339978571990427,1,0,1,1,0,0,0,0.0,0,0,0,0,0,364
NCT00797719,3,2008,0,6207.0,1,4,0,4.653960350157523,1,1,0,1,7.158513997329321,0,0,0,1,0,0,0,1.1428571428571428,0,0,0,0,0,91
NCT00797719,6,2008,0,6207.0,1,4,0,4.653960350157523,1,1,0,1,7.158513997329321,0,0,0,1,0,0,0,0.5714285714285714,0,0,0,0,0,182
NCT00797719,12,2008,0,6207.0,1,4,0,4.653960350157523,1,1,0,1,7.158513997329321,0,0,0,1,0,0,0,0.2857142857142857,0,0,0,0,0,364
NCT02072330,3,2013,0,275.0,2,0,1,5.869296913133774,5,1,0,1,7.682943169878292,1,0,0,13,0,0,0,3.879120879120879,0,0,0,0,0,91
NCT02072330,6,2013,0,275.0,2,0,1,5.869296913133774,5,1,0,1,7.682943169878292,1,0,0,13,0,0,0,1.9395604395604396,0,0,0,0,0,182
NCT03826628,3,2019,0,1131.0,2,0,1,4.68213122712422,3,9,1,1,7.438383530044307,1,0,0,17,0,0,0,1.1758241758241759,0,0,0,0,0,91
NCT03826628,6,2019,0,1131.0,2,0,1,4.68213122712422,3,9,1,1,7.438383530044307,1,0,0,17,0,0,0,0.5879120879120879,0,0,0,0,0,182
NCT03826628,12,2019,0,1131.0,2,0,1,4.68213122712422,3,9,1,1,7.438383530044307,1,0,0,17,0,0,0,0.29395604395604397,0,0,0,0,0,364
NCT02850419,3,2017,1,1067.0,2,0,1,0.0,1,3,1,2,8.174421152646497,1,1,0,3,0,0,0,0.0,0,0,0,0,0,91
NCT02850419,6,2017,1,1067.0,2,0,1,0.0,1,3,1,2,8.174421152646497,1,1,0,3,0,0,0,0.0,0,0,0,0,0,182
NCT02850419,12,2017,1,1067.0,2,0,1,0.0,1,3,1,2,8.174421152646497,1,1,0,3,0,0,0,0.0,0,0,0,0,0,364
NCT00039130,3,2002,0,4536.0,2,4,0,4.663439094112067,1,1,0,1,7.142827401161621,1,0,1,31,0,0,0,1.1538461538461537,0,0,0,0,0,91
NCT00039130,6,2002,0,4536.0,2,4,0,4.663439094112067,1,1,0,1,7.142827401161621,1,0,1,31,0,0,0,0.5769230769230769,0,0,0,0,0,182
NCT00039130,12,2002,0,4536.0,2,4,0,4.663439094112067,1,1,0,1,7.142827401161621,1,0,1,31,0,0,0,0.28846153846153844,0,0,0,0,0,364
NCT04351230,3,2020,1,462.0,2,4,0,0.0,2,1,0,1,9.223059144383958,1,0,1,6,0,0,0,0.0,0,0,0,0,0,91
NCT04351230,6,2020,1,462.0,2,4,0,0.0,2,1,0,1,9.223059144383958,1,0,1,6,0,0,0,0.0,0,0,0,0,0,182
NCT04351230,12,2020,1,462.0,2,4,0,0.0,2,1,0,1,9.223059144383958,1,0,1,6,0,0,0,0.0,0,0,0,0,0,364
NCT00006219,3,2000,0,2313.0,2,4,0,0.0,0,1,0,0,7.590346945602565,1,0,0,3,0,0,0,0.0,0,0,0,0,0,91
NCT00006219,6,2000,0,2313.0,2,4,0,0.0,0,1,0,0,7.590346945602565,1,0,0,3,0,0,0,0.0,0,0,0,0,0,182
NCT00006219,12,2000,0,2313.0,2,4,0,0.0,0,1,0,0,7.590346945602565,1,0,0,3,0,0,0,0.0,0,0,0,0,0,364
NCT03315130,3,2017,0,1135.0,2,0,1,3.828641396489095,3,2,1,1,6.767343125265392,1,0,0,30,0,0,0,0.4945054945054945,0,0,0,0,0,91
NCT03315130,6,2017,0,1135.0,2,0,1,3.828641396489095,3,2,1,1,6.767343125265392,1,0,0,30,0,0,0,0.24725274725274726,0,0,0,0,0,182
NCT03315130,12,2017,0,1135.0,2,0,1,3.828641396489095,3,2,1,1,6.767343125265392,1,0,0,30,0,0,0,0.12362637362637363,0,0,0,0,0,364
NCT02911857,3,2016,0,116.0,3,0,1,1.6094379124341003,1,1,0,1,6.152732694704104,0,0,1,3,0,0,0,0.04395604395604396,0,0,0,0,0,91
NCT00222053,3,2000,0,3531.0,3,4,0,6.68586094706836,3,1,0,1,6.727431724850855,1,0,0,5,0,0,0,8.791208791208792,0,0,0,0,0,91
NCT00222053,6,2000,0,3531.0,3,4,0,6.68586094706836,3,1,0,1,6.727431724850855,1,0,0,5,0,0,0,4.395604395604396,0,0,0,0,0,182
NCT00222053,12,2000,0,3531.0,3,4,0,6.68586094706836,3,1,0,1,6.727431724850855,1,0,0,5,0,0,0,2.197802197802198,0,0,0,0,0,364
